content,offset,samples,alpha,beta,gamma,delta,theta
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,3000,15,0.904302678,0.691306898,0.756219399,0.288640979,0.962434451
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,4000,13,0.27050105,0.676498665,0.595590763,0.436902916,0.392394103
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,5000,10,1.060398287,0.800904148,0.429097611,0.274417399,0.019472048
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,6000,14,0.729990834,0.958883169,0.83094968,0.302436544,0.123116515
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,7000,12,0.542096881,0.645909279,0.701509306,0.312177253,0.160917125
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,8000,15,0.727152667,0.822406398,0.711309042,1.022495119,0.237416536
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,9000,14,0.455355141,0.367201228,0.365043969,0.365805291,0.039789058
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,10000,15,0.783233373,0.94109442,0.488736779,0.736024366,0.488430216
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,11000,16,0.226955672,0.355906256,0.412545998,0.285316876,0.259801338
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,12000,14,0.657178007,1.080731356,1.545915256,0.601363457,0.458472996
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,13000,14,0.829420855,0.71054316,1.12688198,1.225412113,0.85426454
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,14000,14,1.444585365,1.095917162,0.993265764,1.699809667,1.237650584
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,15000,12,0.873858854,1.22180373,1.593336784,0.898916425,1.529944899
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,16000,12,0.753710172,0.520352625,1.243271707,0.521596618,0.362655441
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,17000,14,0.083979545,0.479829918,0.596813364,0.253195212,0.359857466
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,18000,14,0.35801418,0.693187888,0.669373229,0.548993667,0.080937383
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,19000,14,0.08921035,0.261991674,0.257445201,-0.002730261,0.014810653
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,20000,16,0.103533024,0.319710254,0.270399152,0.171917471,0.044765087
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,21000,14,0.529086212,0.49573148,0.278911045,0.523143083,0.509530726
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,22000,15,0.139467801,0.185328849,0.230993921,-0.018604818,-0.134348673
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,23000,13,0.145841529,0.193277796,0.379030849,0.245860045,0.084633221
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,24000,13,0.612776527,0.971502631,0.80702576,0.84482866,0.722398716
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,25000,14,1.120433867,0.626264465,0.73726366,0.484327798,0.836685687
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,26000,13,-0.000999731,0.090177554,-0.020885473,0.378481301,0.001381755
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,27000,14,0.508919491,0.825441871,0.667648171,1.078042272,0.72466313
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,28000,16,1.12879833,0.884838233,0.823671853,1.294923131,1.338468134
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,29000,11,0.998657747,1.149211353,1.41747772,0.760684468,1.337615353
beaf1ef0a944f50058f9e78f6a0b058453674874.webm,30000,2,0.771763317,-0.031591453,-0.030079554,-0.115791811,0.115322053
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,0,13,0.993007566,0.686817108,0.584862984,0.780633753,0.697330087
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,1000,15,1.262623026,1.029260969,0.791784797,0.430051466,1.017004039
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,2000,11,0.668755622,0.765654735,0.842739595,0.303492961,0.734534847
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,3000,13,0.566569711,0.597211885,0.293342245,0.186189448,0.162820821
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,4000,13,1.759571815,1.847087814,1.555378124,0.86988985,1.03307304
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,5000,18,0.579354273,0.538112823,0.432737176,1.063445617,0.314350156
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,6000,13,0.166464669,0.209378855,0.305324547,0.115905373,0.171459398
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,7000,16,0.6438518,0.595735893,0.90673856,0.395231379,0.630481201
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,8000,14,0.89372713,0.762059906,0.48818815,0.791217919,0.828125216
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,9000,14,0.325691511,0.603081203,0.538952597,0.30832042,0.375095315
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,10000,15,0.846914916,1.176802029,0.997806003,1.455467324,1.638252153
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,11000,15,0.876947763,0.302382548,0.372526362,0.64824473,0.504874603
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,12000,14,0.639534888,0.508195057,0.640563088,0.830762976,0.888827882
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,13000,11,0.300059111,0.728226509,0.2690262,0.377357783,0.42820707
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,14000,15,0.204653745,0.284963687,0.248373151,0.256815982,0.414941006
cfbca0b105e658e99057382ac6bc6eb07b883525.webm,15000,6,0.550864424,0.482755611,0.985779914,1.480103851,2.70264868
726c08d5fc6093d84d4f40790f847815381b62ff.webm,0,13,1.267187956,1.092301398,0.917911907,1.572031561,0.611909711
726c08d5fc6093d84d4f40790f847815381b62ff.webm,1000,15,0.751029715,0.651656141,0.703722851,1.084453584,1.693200382
726c08d5fc6093d84d4f40790f847815381b62ff.webm,2000,15,0.73029788,0.213876942,0.57528104,0.739378833,0.532405822
726c08d5fc6093d84d4f40790f847815381b62ff.webm,3000,15,0.156012931,0.508401534,0.469749829,-0.040878678,0.138837018
726c08d5fc6093d84d4f40790f847815381b62ff.webm,4000,14,1.003673683,1.128087308,0.777785535,0.856472326,0.641774124
726c08d5fc6093d84d4f40790f847815381b62ff.webm,5000,16,-0.005700228,0.179825518,0.137671984,0.395686921,0.111205589
726c08d5fc6093d84d4f40790f847815381b62ff.webm,6000,14,0.67314753,0.849349901,0.260221698,0.728199668,0.369439081
726c08d5fc6093d84d4f40790f847815381b62ff.webm,7000,14,1.459798132,1.114864935,0.643729831,0.692940331,0.527828916
726c08d5fc6093d84d4f40790f847815381b62ff.webm,8000,14,0.573009871,0.917166395,0.296302082,0.599059207,0.216002371
726c08d5fc6093d84d4f40790f847815381b62ff.webm,9000,14,0.35764226,0.408005147,0.277676655,0.028531459,0.332094922
726c08d5fc6093d84d4f40790f847815381b62ff.webm,10000,13,1.532180716,1.24331615,0.863350524,0.58432684,0.938047849
726c08d5fc6093d84d4f40790f847815381b62ff.webm,11000,13,1.708368977,1.521990111,0.602315541,0.343782188,0.593545592
726c08d5fc6093d84d4f40790f847815381b62ff.webm,12000,14,0.572056466,0.784077278,0.321224086,0.407954589,0.156062852
726c08d5fc6093d84d4f40790f847815381b62ff.webm,13000,17,0.785305052,0.68276259,0.71143475,0.809271276,0.184716996
726c08d5fc6093d84d4f40790f847815381b62ff.webm,14000,15,0.502773497,0.566454553,0.519934672,0.383248,0.479771663
726c08d5fc6093d84d4f40790f847815381b62ff.webm,15000,12,0.769509095,1.034348691,0.622900976,0.613512423,0.709022684
726c08d5fc6093d84d4f40790f847815381b62ff.webm,16000,16,0.672293081,0.681094906,0.599627621,0.330005337,0.51825877
726c08d5fc6093d84d4f40790f847815381b62ff.webm,17000,13,0.545248877,0.950846844,1.103425375,1.080274867,0.427279836
726c08d5fc6093d84d4f40790f847815381b62ff.webm,18000,14,0.69061952,0.326511009,0.281512707,0.392695335,0.45318438
726c08d5fc6093d84d4f40790f847815381b62ff.webm,19000,13,0.463014685,0.394267104,0.621649061,0.954725456,0.306447345
726c08d5fc6093d84d4f40790f847815381b62ff.webm,20000,14,1.081636496,1.309698218,1.062234589,1.433027527,0.663632594
726c08d5fc6093d84d4f40790f847815381b62ff.webm,21000,12,0.965501853,0.904809124,0.604834903,0.905960734,0.673507553
726c08d5fc6093d84d4f40790f847815381b62ff.webm,22000,15,0.855340689,0.602469715,0.57413692,1.220095321,0.774638186
726c08d5fc6093d84d4f40790f847815381b62ff.webm,23000,13,0.561792135,0.592124128,0.719615414,0.310134109,0.58515898
726c08d5fc6093d84d4f40790f847815381b62ff.webm,24000,14,1.087273382,1.194519624,0.813046911,1.394540777,1.050028636
726c08d5fc6093d84d4f40790f847815381b62ff.webm,25000,15,0.283185979,0.568959722,0.331675789,0.833160563,0.307640471
726c08d5fc6093d84d4f40790f847815381b62ff.webm,26000,12,0.578279957,0.51794987,0.264562726,0.203948347,0.248205589
726c08d5fc6093d84d4f40790f847815381b62ff.webm,27000,12,0.597514689,0.884388338,0.430750967,0.684201913,0.713521971
726c08d5fc6093d84d4f40790f847815381b62ff.webm,28000,14,1.38205435,1.495091735,0.931771959,0.807573779,0.80489618
726c08d5fc6093d84d4f40790f847815381b62ff.webm,29000,13,0.804105771,0.905415759,0.929145386,1.064639311,1.22014507
726c08d5fc6093d84d4f40790f847815381b62ff.webm,30000,1,0.881097248,0.775040883,0.335671586,-0.099366827,-0.026846506
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,0,15,1.091880515,0.94058141,0.728860354,0.866672024,1.141621727
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,1000,11,1.709874975,1.745869872,1.048298115,1.600994284,1.990737304
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,2000,13,0.388157914,0.679626799,0.338091064,0.917621021,0.800303943
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,3000,14,0.47166139,0.825525909,0.997425993,-0.053069502,0.466549717
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,4000,14,1.298867972,1.313098671,1.318254302,1.149474041,1.818434843
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,5000,12,0.331366166,0.042193948,0.201806772,0.182480862,0.267979223
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,6000,11,0.684725949,0.278761543,0.191594777,1.518790868,0.755539858
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,7000,13,1.718155163,1.564637777,0.668483217,0.249173857,0.620504325
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,8000,12,1.624578365,1.527508536,0.998836652,0.531537947,0.643829621
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,9000,12,0.907125082,0.701382749,0.357452204,1.144516236,1.202625615
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,10000,14,1.341781566,0.775828603,0.991493215,1.280989887,0.658053074
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,11000,10,0.5833954,0.038890446,0.448259927,1.217536621,0.721780747
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,12000,13,0.620003242,0.393252409,0.266813142,0.591044616,0.424386386
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,13000,15,0.885874162,1.217276492,1.08159225,0.470954249,0.331893163
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,14000,13,1.040903152,0.806676689,0.594340147,0.589847265,0.90561363
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,15000,14,0.576970634,0.534830993,0.458030633,0.186913266,0.25671948
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,16000,13,0.619381195,0.647513749,0.488078184,0.195567862,0.185623665
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,17000,12,0.675234588,0.905280337,0.619775271,0.275169403,0.886389171
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,18000,13,1.008132575,0.817766587,0.681522949,0.101735235,0.460786023
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,19000,16,0.386644186,0.752878101,0.377820709,0.417194024,0.340009857
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,20000,14,0.530764503,0.405129068,0.338406999,0.598519629,0.667519646
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,21000,13,0.932171739,0.634207322,0.494079821,1.004567997,0.376495488
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,22000,15,1.025355203,0.546098151,0.499496263,0.381375793,0.703940929
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,23000,12,0.356653317,0.844956012,0.718640153,0.366764188,0.233638744
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,24000,16,0.80105183,0.980456533,1.051173218,0.519470307,0.833113493
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,25000,12,0.848261253,0.862840774,0.629963207,1.595312757,0.720641917
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,26000,11,0.309830561,0.664940679,0.436805661,0.16527165,0.761946299
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,27000,15,0.942180295,0.655051722,0.726483279,0.282436748,0.567149828
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,28000,12,0.565136447,1.051599565,0.529942988,0.591162845,0.929225735
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,29000,14,1.120515977,1.009516617,1.02357447,1.020871871,0.781747077
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,30000,14,0.840797635,0.832452506,0.679541263,0.729299808,0.761424406
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,31000,15,1.169225567,1.229853967,1.118198378,1.055366259,1.748099684
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,32000,14,0.687717557,0.514956389,0.624043316,0.60988031,0.765542402
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,33000,14,0.855184135,0.976383925,1.110648207,1.400741482,0.691631546
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,34000,12,0.225814404,0.565923178,0.564514499,-0.165253604,0.104832213
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,35000,14,0.537011024,0.484337511,0.616489158,0.402895019,0.639246211
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,36000,13,0.250021517,0.483383363,0.704946846,0.389840106,0.117017
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,37000,12,0.281012986,0.365591232,0.331076013,-0.253882901,-0.065166261
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,38000,13,0.829037873,0.826096568,0.673576379,0.617948601,0.536177341
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,39000,14,0.575176864,0.414308352,0.719106814,0.218326277,0.648529125
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,40000,13,0.368408262,0.926067088,0.757860573,0.36406809,0.245499182
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,41000,15,1.403267255,1.214954099,1.323839873,0.915277593,1.798370403
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,42000,14,0.989482859,0.737422753,0.491359727,0.884810355,0.470092354
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,43000,14,1.200561948,0.891344564,1.219352611,1.027070744,1.63925449
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,44000,14,0.647808469,0.707075848,0.967750657,0.883471054,0.965541956
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,45000,12,0.733617263,1.041187882,0.742223573,0.155203405,0.546185735
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,46000,14,0.773642317,0.697230056,0.986657908,0.385050879,0.484139279
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,47000,12,0.19146421,0.956567755,0.847137142,0.533169167,0.271668518
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,48000,15,0.474507637,0.760813762,0.73527822,0.562790802,0.586479046
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,49000,11,0.839906145,0.871273989,1.145106721,-0.083339642,0.267473861
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,50000,14,0.896835754,0.844119815,0.769566814,0.692663408,0.685310949
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,51000,14,0.258576473,0.24164881,0.43159386,0.312719066,0.412181761
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,52000,14,0.363119015,0.555942206,0.710500898,0.148811867,0.43229994
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,53000,15,0.820136767,0.52702453,0.637723336,0.540812729,0.515681248
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,54000,14,0.304671594,0.221827527,0.546492777,0.210782586,0.064333798
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,55000,12,0.172605838,0.586512389,0.385597401,0.035037537,-0.05409793
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,56000,14,0.130228021,0.488662455,0.405258151,-0.026197028,-0.104800857
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,57000,12,0.665193847,1.015374405,1.203963581,0.382739583,1.104220715
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,58000,14,0.521503152,0.982891202,0.682372595,0.744379099,0.570706177
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,59000,11,0.290665407,0.49499504,0.379329085,-0.124554486,0.025302553
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,60000,12,1.178165713,0.72439039,0.664633564,0.719507183,1.054928809
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,61000,14,0.714341587,0.47675829,0.336752542,0.818342756,0.493796057
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,62000,15,0.376084542,0.36358746,0.478766411,0.02732187,-0.033575382
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,63000,16,0.219448417,0.52878036,0.337377603,0.008462258,0.253423801
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,64000,13,0.766713717,0.939155673,0.704723147,0.293303788,0.148584478
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,65000,12,0.882033411,0.418717879,0.412743911,0.624233805,0.598811852
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,66000,14,0.755123918,1.008662741,1.030644491,0.419462296,1.546457696
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,67000,12,0.761933153,0.684690897,0.417955843,0.305650785,0.340934966
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,68000,13,0.261776588,0.328755419,0.509779872,0.132561222,0.491373523
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,69000,11,0.548119848,0.699952762,0.28325229,0.277716152,0.414857944
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,70000,16,0.113803339,0.289879223,0.19990797,0.02412737,0.274918229
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,71000,13,0.577248173,0.741507647,0.687864147,0.049028904,0.498450917
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,72000,15,0.376253757,0.837102235,0.84193099,0.387345006,0.431389686
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,73000,14,0.681580754,0.60873487,0.493805272,1.397554826,0.842792278
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,74000,15,0.0972548,0.242688226,0.57246823,0.151205237,0.03230819
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,75000,12,0.166286649,0.497282881,0.311304498,0.207012653,0.20390797
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,76000,14,0.723470772,0.810695306,0.712699681,0.494892957,0.581042269
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,77000,12,0.353137704,0.650701809,0.946248677,-0.186588597,0.037084288
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,78000,13,0.550113974,0.506035057,0.603076659,0.3321134,0.244430033
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,79000,14,0.980274844,0.794818452,1.394076314,0.414632317,0.901241852
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,80000,12,0.200478794,0.435262259,0.887282184,-0.000147204,0.15004821
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,81000,15,0.242974925,0.67297265,0.945398162,0.05761746,0.500968897
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,82000,14,0.324184077,0.434229726,0.483629764,0.100137574,0.34131033
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,83000,14,0.331636311,0.593460307,0.56198904,0.424043295,0.399050542
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,84000,14,0.497668371,0.653843916,0.818327693,-0.023600752,0.56685244
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,85000,11,0.27062337,0.558782699,0.625928927,0.488411445,0.165262606
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,86000,14,0.482594277,0.689116031,0.757705895,0.479933557,0.128127488
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,87000,13,0.110593997,0.590291792,0.69005178,0.116050319,0.061723029
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,88000,14,0.43555026,0.997612606,0.863159352,0.537928396,0.426124957
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,89000,12,0.483442845,0.712139056,0.800884983,0.215148427,0.213366612
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,90000,12,0.494111753,0.649150202,0.42608939,0.015626893,0.220534458
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,91000,15,0.263068468,0.481837215,0.715322463,0.530527773,0.54741089
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,92000,14,1.069510105,0.942346312,0.744458248,0.88877777,0.547802287
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,93000,14,0.238690928,0.646685339,0.614036176,-0.1104414,0.070912483
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,94000,14,0.766110141,1.458399074,1.219993485,0.274353254,0.535581581
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,95000,11,0.209936481,0.781574343,0.630776669,0.343834837,0.068678868
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,96000,13,0.243727291,0.497423526,0.76748701,-0.011963965,0.294878614
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,97000,13,0.351281382,0.262775196,0.489293908,-0.095057262,0.426201636
4591265ee34782b9db1491898c5fdc1b7c83c601.webm,98000,13,0.36180853,0.804924791,0.830151313,-0.176943671,0.156543553
